,Country Name,Country Code,Year,HR Protect Score,ID_col
6272,Netherlands,NLD,1991,3.25564,NLD91
6273,Netherlands,NLD,1992,3.22424,NLD92
6274,Netherlands,NLD,1993,3.17774,NLD93
6275,Netherlands,NLD,1994,3.11733,NLD94
6276,Netherlands,NLD,1995,3.1520900000000003,NLD95
6277,Netherlands,NLD,1996,3.16709,NLD96
6278,Netherlands,NLD,1997,3.1801,NLD97
6279,Netherlands,NLD,1998,3.18132,NLD98
6280,Netherlands,NLD,1999,3.16172,NLD99
6281,Netherlands,NLD,2000,3.11655,NLD00
6282,Netherlands,NLD,2001,3.07249,NLD01
6283,Netherlands,NLD,2002,3.0186,NLD02
6284,Netherlands,NLD,2003,2.95307,NLD03
6285,Netherlands,NLD,2004,2.87906,NLD04
6286,Netherlands,NLD,2005,2.7951,NLD05
6287,Netherlands,NLD,2006,2.6887,NLD06
6288,Netherlands,NLD,2007,2.56923,NLD07
6289,Netherlands,NLD,2008,2.42027,NLD08
6290,Netherlands,NLD,2009,2.34229,NLD09
6291,Netherlands,NLD,2010,2.33697,NLD10
6292,Netherlands,NLD,2011,2.40065,NLD11
6293,Netherlands,NLD,2012,2.43229,NLD12
6294,Netherlands,NLD,2013,2.45483,NLD13
6295,Netherlands,NLD,2014,2.4563099999999998,NLD14
6337,New Zealand,NZL,1990,3.4550300000000003,NZL90
6338,New Zealand,NZL,1991,3.4262599999999996,NZL91
6339,New Zealand,NZL,1992,3.3809199999999997,NZL92
6340,New Zealand,NZL,1993,3.3315699999999997,NZL93
6341,New Zealand,NZL,1994,3.2848599999999997,NZL94
6342,New Zealand,NZL,1995,3.2290099999999997,NZL95
6343,New Zealand,NZL,1996,3.1535599999999997,NZL96
6344,New Zealand,NZL,1997,3.06065,NZL97
6345,New Zealand,NZL,1998,2.94713,NZL98
6346,New Zealand,NZL,1999,2.81728,NZL99
6347,New Zealand,NZL,2000,2.65541,NZL00
6348,New Zealand,NZL,2001,2.46406,NZL01
6349,New Zealand,NZL,2002,2.24549,NZL02
6350,New Zealand,NZL,2003,2.08921,NZL03
6351,New Zealand,NZL,2004,2.00096,NZL04
6352,New Zealand,NZL,2005,1.95923,NZL05
6353,New Zealand,NZL,2006,1.97373,NZL06
6354,New Zealand,NZL,2007,2.04501,NZL07
6355,New Zealand,NZL,2008,2.18966,NZL08
6356,New Zealand,NZL,2009,2.2934799999999997,NZL09
6357,New Zealand,NZL,2010,2.3633900000000003,NZL10
6358,New Zealand,NZL,2011,2.3993700000000002,NZL11
6359,New Zealand,NZL,2012,2.40944,NZL12
6360,New Zealand,NZL,2013,2.41166,NZL13
6361,New Zealand,NZL,2014,2.41585,NZL14
6403,Nicaragua,NIC,1990,-0.9072879999999999,NIC90
6404,Nicaragua,NIC,1991,-0.9427129999999999,NIC91
6405,Nicaragua,NIC,1992,-0.8802110000000001,NIC92
6406,Nicaragua,NIC,1993,-0.774019,NIC93
6407,Nicaragua,NIC,1994,-0.684561,NIC94
6408,Nicaragua,NIC,1995,-0.542516,NIC95
6409,Nicaragua,NIC,1996,-0.43643699999999996,NIC96
6410,Nicaragua,NIC,1997,-0.305773,NIC97
6411,Nicaragua,NIC,1998,-0.25045300000000004,NIC98
6412,Nicaragua,NIC,1999,-0.133247,NIC99
6413,Nicaragua,NIC,2000,-0.0062770000000000005,NIC00
6414,Nicaragua,NIC,2001,-0.007137,NIC01
6415,Nicaragua,NIC,2002,-0.118279,NIC02
6416,Nicaragua,NIC,2003,-0.15543099999999999,NIC03
6417,Nicaragua,NIC,2004,-0.016058000000000003,NIC04
6418,Nicaragua,NIC,2005,-0.031327,NIC05
6419,Nicaragua,NIC,2006,0.040226,NIC06
6420,Nicaragua,NIC,2007,0.182344,NIC07
6421,Nicaragua,NIC,2008,0.085678,NIC08
6422,Nicaragua,NIC,2009,-0.091499,NIC09
6423,Nicaragua,NIC,2010,-0.213954,NIC10
6424,Nicaragua,NIC,2011,-0.26663400000000004,NIC11
6425,Nicaragua,NIC,2012,-0.277024,NIC12
6426,Nicaragua,NIC,2013,-0.338291,NIC13
6427,Nicaragua,NIC,2014,-0.325381,NIC14
6458,Niger,NER,1990,-0.20715799999999998,NER90
6459,Niger,NER,1991,0.015355,NER91
6460,Niger,NER,1992,-0.08825,NER92
6461,Niger,NER,1993,-0.040819,NER93
6462,Niger,NER,1994,-0.121728,NER94
6463,Niger,NER,1995,-0.043695,NER95
6464,Niger,NER,1996,0.019029,NER96
6465,Niger,NER,1997,-0.002945,NER97
6466,Niger,NER,1998,-0.12229200000000001,NER98
6467,Niger,NER,1999,0.004495,NER99
6468,Niger,NER,2000,0.235525,NER00
6469,Niger,NER,2001,0.38869499999999996,NER01
6470,Niger,NER,2002,0.39747,NER02
6471,Niger,NER,2003,0.24998,NER03
6472,Niger,NER,2004,0.187117,NER04
6473,Niger,NER,2005,0.182226,NER05
6474,Niger,NER,2006,-0.020291999999999998,NER06
6475,Niger,NER,2007,-0.375002,NER07
6476,Niger,NER,2008,-0.527656,NER08
6477,Niger,NER,2009,-0.418829,NER09
6478,Niger,NER,2010,-0.327943,NER10
6479,Niger,NER,2011,-0.195827,NER11
6480,Niger,NER,2012,-0.08618200000000001,NER12
6481,Niger,NER,2013,-0.192268,NER13
6482,Niger,NER,2014,-0.186908,NER14
6513,Nigeria,NGA,1990,-0.876541,NGA90
6514,Nigeria,NGA,1991,-0.9368129999999999,NGA91
6515,Nigeria,NGA,1992,-1.0944200000000002,NGA92
6516,Nigeria,NGA,1993,-1.42577,NGA93
6517,Nigeria,NGA,1994,-1.6210200000000001,NGA94
6518,Nigeria,NGA,1995,-1.47561,NGA95
6519,Nigeria,NGA,1996,-1.3978,NGA96
6520,Nigeria,NGA,1997,-1.3973,NGA97
6521,Nigeria,NGA,1998,-1.35901,NGA98
6522,Nigeria,NGA,1999,-1.45744,NGA99
6523,Nigeria,NGA,2000,-1.40351,NGA00
6524,Nigeria,NGA,2001,-1.5134299999999998,NGA01
6525,Nigeria,NGA,2002,-1.55015,NGA02
6526,Nigeria,NGA,2003,-1.55908,NGA03
6527,Nigeria,NGA,2004,-1.61695,NGA04
6528,Nigeria,NGA,2005,-1.53623,NGA05
6529,Nigeria,NGA,2006,-1.4833100000000001,NGA06
6530,Nigeria,NGA,2007,-1.4311399999999999,NGA07
6531,Nigeria,NGA,2008,-1.55187,NGA08
6532,Nigeria,NGA,2009,-1.57952,NGA09
6533,Nigeria,NGA,2010,-1.61781,NGA10
6534,Nigeria,NGA,2011,-1.57389,NGA11
6535,Nigeria,NGA,2012,-1.47256,NGA12
6536,Nigeria,NGA,2013,-1.56994,NGA13
6537,Nigeria,NGA,2014,-1.68315,NGA14
6579,North Korea,PRK,1990,-1.37677,PRK90
6580,North Korea,PRK,1991,-1.2833,PRK91
6581,North Korea,PRK,1992,-1.26443,PRK92
6582,North Korea,PRK,1993,-1.29993,PRK93
6583,North Korea,PRK,1994,-1.30647,PRK94
6584,North Korea,PRK,1995,-1.3970200000000002,PRK95
6585,North Korea,PRK,1996,-1.64855,PRK96
6586,North Korea,PRK,1997,-1.8269799999999998,PRK97
6587,North Korea,PRK,1998,-1.90622,PRK98
6588,North Korea,PRK,1999,-1.92398,PRK99
6589,North Korea,PRK,2000,-1.9164400000000001,PRK00
6590,North Korea,PRK,2001,-1.85372,PRK01
6591,North Korea,PRK,2002,-1.6868299999999998,PRK02
6592,North Korea,PRK,2003,-1.6735,PRK03
6593,North Korea,PRK,2004,-1.68523,PRK04
6594,North Korea,PRK,2005,-1.6833599999999997,PRK05
6595,North Korea,PRK,2006,-1.7120400000000002,PRK06
6596,North Korea,PRK,2007,-1.7791400000000002,PRK07
6597,North Korea,PRK,2008,-1.9413900000000002,PRK08
6598,North Korea,PRK,2009,-2.04238,PRK09
6599,North Korea,PRK,2010,-2.05629,PRK10
6600,North Korea,PRK,2011,-2.01818,PRK11
6601,North Korea,PRK,2012,-2.00652,PRK12
6602,North Korea,PRK,2013,-1.9795900000000002,PRK13
6603,North Korea,PRK,2014,-1.92347,PRK14
6645,Norway,NOR,1990,2.6364,NOR90
6646,Norway,NOR,1991,2.72554,NOR91
6647,Norway,NOR,1992,2.78989,NOR92
6648,Norway,NOR,1993,2.81838,NOR93
6649,Norway,NOR,1994,2.84611,NOR94
6650,Norway,NOR,1995,2.9557,NOR95
6651,Norway,NOR,1996,3.0429,NOR96
6652,Norway,NOR,1997,3.1132400000000002,NOR97
6653,Norway,NOR,1998,3.15529,NOR98
6654,Norway,NOR,1999,3.18305,NOR99
6655,Norway,NOR,2000,3.20379,NOR00
6656,Norway,NOR,2001,3.21325,NOR01
6657,Norway,NOR,2002,3.21015,NOR02
6658,Norway,NOR,2003,3.19802,NOR03
6659,Norway,NOR,2004,3.1747799999999997,NOR04
6660,Norway,NOR,2005,3.1414400000000002,NOR05
6661,Norway,NOR,2006,3.0883700000000003,NOR06
6662,Norway,NOR,2007,3.02984,NOR07
6663,Norway,NOR,2008,2.96886,NOR08
6664,Norway,NOR,2009,3.01212,NOR09
6665,Norway,NOR,2010,3.03684,NOR10
6666,Norway,NOR,2011,3.0563,NOR11
6667,Norway,NOR,2012,3.06331,NOR12
6668,Norway,NOR,2013,3.05986,NOR13
6669,Norway,NOR,2014,3.05444,NOR14
6711,Oman,OMN,1990,1.2010299999999998,OMN90
6712,Oman,OMN,1991,1.21085,OMN91
6713,Oman,OMN,1992,1.20773,OMN92
6714,Oman,OMN,1993,1.02824,OMN93
6715,Oman,OMN,1994,0.7547159999999999,OMN94
6716,Oman,OMN,1995,0.6871729999999999,OMN95
6717,Oman,OMN,1996,0.7096779999999999,OMN96
6718,Oman,OMN,1997,0.721143,OMN97
6719,Oman,OMN,1998,0.731579,OMN98
6720,Oman,OMN,1999,0.801561,OMN99
6721,Oman,OMN,2000,0.9450850000000001,OMN00
6722,Oman,OMN,2001,1.02185,OMN01
6723,Oman,OMN,2002,1.20088,OMN02
6724,Oman,OMN,2003,1.1995,OMN03
6725,Oman,OMN,2004,1.28585,OMN04
6726,Oman,OMN,2005,1.21915,OMN05
6727,Oman,OMN,2006,1.36914,OMN06
6728,Oman,OMN,2007,1.43415,OMN07
6729,Oman,OMN,2008,1.399,OMN08
6730,Oman,OMN,2009,1.2883200000000001,OMN09
6731,Oman,OMN,2010,1.0719299999999998,OMN10
6732,Oman,OMN,2011,0.6514479999999999,OMN11
6733,Oman,OMN,2012,0.408985,OMN12
6734,Oman,OMN,2013,0.165178,OMN13
6735,Oman,OMN,2014,0.168498,OMN14
6777,Pakistan,PAK,1990,-0.9400370000000001,PAK90
6778,Pakistan,PAK,1991,-0.994442,PAK91
6779,Pakistan,PAK,1992,-1.12344,PAK92
6780,Pakistan,PAK,1993,-1.1978,PAK93
6781,Pakistan,PAK,1994,-1.27651,PAK94
6782,Pakistan,PAK,1995,-1.4222700000000001,PAK95
6783,Pakistan,PAK,1996,-1.34077,PAK96
6784,Pakistan,PAK,1997,-1.2738399999999999,PAK97
6785,Pakistan,PAK,1998,-1.29682,PAK98
6786,Pakistan,PAK,1999,-1.36568,PAK99
6787,Pakistan,PAK,2000,-1.29534,PAK00
6788,Pakistan,PAK,2001,-1.31741,PAK01
6789,Pakistan,PAK,2002,-1.31933,PAK02
6790,Pakistan,PAK,2003,-1.32348,PAK03
6791,Pakistan,PAK,2004,-1.29621,PAK04
6792,Pakistan,PAK,2005,-1.3613600000000001,PAK05
6793,Pakistan,PAK,2006,-1.4334200000000001,PAK06
6794,Pakistan,PAK,2007,-1.48266,PAK07
6795,Pakistan,PAK,2008,-1.5342799999999999,PAK08
6796,Pakistan,PAK,2009,-1.64967,PAK09
6797,Pakistan,PAK,2010,-1.77397,PAK10
6798,Pakistan,PAK,2011,-1.7989700000000002,PAK11
6799,Pakistan,PAK,2012,-1.71928,PAK12
6800,Pakistan,PAK,2013,-1.6094700000000002,PAK13
6801,Pakistan,PAK,2014,-1.45488,PAK14
6802,Palau,PLW,1994,1.8023099999999999,PLW94
6803,Palau,PLW,1995,1.9082299999999999,PLW95
6804,Palau,PLW,1996,2.01797,PLW96
6805,Palau,PLW,1997,2.1272599999999997,PLW97
6806,Palau,PLW,1998,2.24207,PLW98
6807,Palau,PLW,1999,2.35262,PLW99
6808,Palau,PLW,2000,2.4519,PLW00
6809,Palau,PLW,2001,2.55821,PLW01
6810,Palau,PLW,2002,2.64376,PLW02
6811,Palau,PLW,2003,2.73917,PLW03
6812,Palau,PLW,2004,2.82343,PLW04
6813,Palau,PLW,2005,2.89278,PLW05
6814,Palau,PLW,2006,2.94539,PLW06
6815,Palau,PLW,2007,2.99295,PLW07
6816,Palau,PLW,2008,3.0331,PLW08
6817,Palau,PLW,2009,3.06548,PLW09
6818,Palau,PLW,2010,3.0864700000000003,PLW10
6819,Palau,PLW,2011,3.10707,PLW11
6820,Palau,PLW,2012,3.11496,PLW12
6821,Palau,PLW,2013,3.11408,PLW13
6822,Palau,PLW,2014,3.12466,PLW14
6864,Panama,PAN,1990,-0.309765,PAN90
6865,Panama,PAN,1991,-0.06374400000000001,PAN91
6866,Panama,PAN,1992,0.077782,PAN92
6867,Panama,PAN,1993,0.28570999999999996,PAN93
6868,Panama,PAN,1994,0.417397,PAN94
6869,Panama,PAN,1995,0.34432399999999996,PAN95
6870,Panama,PAN,1996,0.433566,PAN96
6871,Panama,PAN,1997,0.575241,PAN97
6872,Panama,PAN,1998,0.675054,PAN98
6873,Panama,PAN,1999,0.659465,PAN99
6874,Panama,PAN,2000,0.692605,PAN00
6875,Panama,PAN,2001,0.815474,PAN01
6876,Panama,PAN,2002,0.9842219999999999,PAN02
6877,Panama,PAN,2003,0.905907,PAN03
6878,Panama,PAN,2004,0.9082479999999999,PAN04
6879,Panama,PAN,2005,0.991682,PAN05
6880,Panama,PAN,2006,1.04568,PAN06
6881,Panama,PAN,2007,0.9990120000000001,PAN07
6882,Panama,PAN,2008,0.838408,PAN08
6883,Panama,PAN,2009,0.772641,PAN09
6884,Panama,PAN,2010,0.503387,PAN10
6885,Panama,PAN,2011,0.606367,PAN11
6886,Panama,PAN,2012,0.535272,PAN12
6887,Panama,PAN,2013,0.498899,PAN13
6888,Panama,PAN,2014,0.489754,PAN14
6904,Papua New Guinea,PNG,1990,-1.02995,PNG90
6905,Papua New Guinea,PNG,1991,-1.20004,PNG91
6906,Papua New Guinea,PNG,1992,-1.2988600000000001,PNG92
6907,Papua New Guinea,PNG,1993,-1.17344,PNG93
6908,Papua New Guinea,PNG,1994,-1.00705,PNG94
6909,Papua New Guinea,PNG,1995,-0.8564309999999999,PNG95
6910,Papua New Guinea,PNG,1996,-0.878216,PNG96
6911,Papua New Guinea,PNG,1997,-0.573242,PNG97
6912,Papua New Guinea,PNG,1998,-0.280015,PNG98
6913,Papua New Guinea,PNG,1999,-0.177957,PNG99
6914,Papua New Guinea,PNG,2000,-0.020427,PNG00
6915,Papua New Guinea,PNG,2001,-0.019334,PNG01
6916,Papua New Guinea,PNG,2002,-0.142757,PNG02
6917,Papua New Guinea,PNG,2003,-0.20160999999999998,PNG03
6918,Papua New Guinea,PNG,2004,-0.219208,PNG04
6919,Papua New Guinea,PNG,2005,-0.326447,PNG05
6920,Papua New Guinea,PNG,2006,-0.347107,PNG06
6921,Papua New Guinea,PNG,2007,-0.291204,PNG07
6922,Papua New Guinea,PNG,2008,-0.284654,PNG08
6923,Papua New Guinea,PNG,2009,-0.33685,PNG09
6924,Papua New Guinea,PNG,2010,-0.29793200000000003,PNG10
6925,Papua New Guinea,PNG,2011,-0.135221,PNG11
6926,Papua New Guinea,PNG,2012,0.040829000000000004,PNG12
6927,Papua New Guinea,PNG,2013,0.076748,PNG13
6928,Papua New Guinea,PNG,2014,0.07939500000000001,PNG14
6970,Paraguay,PRY,1990,-0.163673,PRY90
6971,Paraguay,PRY,1991,-0.150767,PRY91
6972,Paraguay,PRY,1992,-0.106136,PRY92
6973,Paraguay,PRY,1993,-0.15361,PRY93
6974,Paraguay,PRY,1994,-0.047488,PRY94
6975,Paraguay,PRY,1995,-0.04032,PRY95
6976,Paraguay,PRY,1996,-0.099038,PRY96
6977,Paraguay,PRY,1997,-0.058822,PRY97
6978,Paraguay,PRY,1998,-0.376381,PRY98
6979,Paraguay,PRY,1999,-0.45560600000000007,PRY99
6980,Paraguay,PRY,2000,-0.409543,PRY00
6981,Paraguay,PRY,2001,-0.209431,PRY01
6982,Paraguay,PRY,2002,-0.21254299999999998,PRY02
6983,Paraguay,PRY,2003,-0.091215,PRY03
6984,Paraguay,PRY,2004,-0.067691,PRY04
6985,Paraguay,PRY,2005,-0.200537,PRY05
6986,Paraguay,PRY,2006,-0.384495,PRY06
6987,Paraguay,PRY,2007,-0.364233,PRY07
6988,Paraguay,PRY,2008,-0.278769,PRY08
6989,Paraguay,PRY,2009,-0.055053,PRY09
6990,Paraguay,PRY,2010,-0.082071,PRY10
6991,Paraguay,PRY,2011,-0.094825,PRY11
6992,Paraguay,PRY,2012,-0.118164,PRY12
6993,Paraguay,PRY,2013,-0.217658,PRY13
6994,Paraguay,PRY,2014,-0.213229,PRY14
7036,Peru,PER,1990,-1.99846,PER90
7037,Peru,PER,1991,-1.8789900000000002,PER91
7038,Peru,PER,1992,-1.84074,PER92
7039,Peru,PER,1993,-1.5678299999999998,PER93
7040,Peru,PER,1994,-1.51555,PER94
7041,Peru,PER,1995,-1.34348,PER95
7042,Peru,PER,1996,-1.29587,PER96
7043,Peru,PER,1997,-1.02905,PER97
7044,Peru,PER,1998,-0.872598,PER98
7045,Peru,PER,1999,-0.880433,PER99
7046,Peru,PER,2000,-0.6414,PER00
7047,Peru,PER,2001,-0.438824,PER01
7048,Peru,PER,2002,-0.45655,PER02
7049,Peru,PER,2003,-0.47935200000000006,PER03
7050,Peru,PER,2004,-0.346869,PER04
7051,Peru,PER,2005,-0.18474100000000002,PER05
7052,Peru,PER,2006,-0.149758,PER06
7053,Peru,PER,2007,0.090663,PER07
7054,Peru,PER,2008,0.042998,PER08
7055,Peru,PER,2009,-0.05355,PER09
7056,Peru,PER,2010,-0.150296,PER10
7057,Peru,PER,2011,-0.236781,PER11
7058,Peru,PER,2012,-0.37400500000000003,PER12
7059,Peru,PER,2013,-0.41663,PER13
7060,Peru,PER,2014,-0.399213,PER14
7102,Philippines,PHL,1990,-1.48785,PHL90
7103,Philippines,PHL,1991,-1.48241,PHL91
7104,Philippines,PHL,1992,-1.4224299999999999,PHL92
7105,Philippines,PHL,1993,-1.29096,PHL93
7106,Philippines,PHL,1994,-1.18164,PHL94
7107,Philippines,PHL,1995,-1.2115,PHL95
7108,Philippines,PHL,1996,-1.07966,PHL96
7109,Philippines,PHL,1997,-1.03156,PHL97
7110,Philippines,PHL,1998,-1.02635,PHL98
7111,Philippines,PHL,1999,-1.19536,PHL99
7112,Philippines,PHL,2000,-1.3965299999999998,PHL00
7113,Philippines,PHL,2001,-1.29895,PHL01
7114,Philippines,PHL,2002,-1.23375,PHL02
7115,Philippines,PHL,2003,-1.37595,PHL03
7116,Philippines,PHL,2004,-1.48604,PHL04
7117,Philippines,PHL,2005,-1.55411,PHL05
7118,Philippines,PHL,2006,-1.60313,PHL06
7119,Philippines,PHL,2007,-1.5848799999999998,PHL07
7120,Philippines,PHL,2008,-1.5644200000000001,PHL08
7121,Philippines,PHL,2009,-1.5451700000000002,PHL09
7122,Philippines,PHL,2010,-1.50698,PHL10
7123,Philippines,PHL,2011,-1.38562,PHL11
7124,Philippines,PHL,2012,-1.28572,PHL12
7125,Philippines,PHL,2013,-1.20064,PHL13
7126,Philippines,PHL,2014,-1.10937,PHL14
7168,Poland,POL,1990,0.42436999999999997,POL90
7169,Poland,POL,1991,0.605676,POL91
7170,Poland,POL,1992,0.8544309999999999,POL92
7171,Poland,POL,1993,1.15913,POL93
7172,Poland,POL,1994,1.33345,POL94
7173,Poland,POL,1995,1.34911,POL95
7174,Poland,POL,1996,1.3116700000000001,POL96
7175,Poland,POL,1997,1.26941,POL97
7176,Poland,POL,1998,1.08589,POL98
7177,Poland,POL,1999,1.0724799999999999,POL99
7178,Poland,POL,2000,1.00126,POL00
7179,Poland,POL,2001,1.0306899999999999,POL01
7180,Poland,POL,2002,1.01052,POL02
7181,Poland,POL,2003,1.01706,POL03
7182,Poland,POL,2004,0.820679,POL04
7183,Poland,POL,2005,0.8865860000000001,POL05
7184,Poland,POL,2006,0.8956879999999999,POL06
7185,Poland,POL,2007,0.820678,POL07
7186,Poland,POL,2008,0.856167,POL08
7187,Poland,POL,2009,0.849794,POL09
7188,Poland,POL,2010,0.8967299999999999,POL10
7189,Poland,POL,2011,0.91422,POL11
7190,Poland,POL,2012,1.01426,POL12
7191,Poland,POL,2013,1.16392,POL13
7192,Poland,POL,2014,1.16664,POL14
7234,Portugal,PRT,1990,1.68999,PRT90
7235,Portugal,PRT,1991,1.56866,PRT91
7236,Portugal,PRT,1992,1.4839,PRT92
7237,Portugal,PRT,1993,1.4216799999999998,PRT93
7238,Portugal,PRT,1994,1.3993,PRT94
7239,Portugal,PRT,1995,1.35829,PRT95
7240,Portugal,PRT,1996,1.38266,PRT96
7241,Portugal,PRT,1997,1.4222,PRT97
7242,Portugal,PRT,1998,1.31859,PRT98
7243,Portugal,PRT,1999,1.22259,PRT99
7244,Portugal,PRT,2000,1.1415,PRT00
7245,Portugal,PRT,2001,1.03583,PRT01
7246,Portugal,PRT,2002,0.7696310000000001,PRT02
7247,Portugal,PRT,2003,0.6524300000000001,PRT03
7248,Portugal,PRT,2004,0.619113,PRT04
7249,Portugal,PRT,2005,0.623953,PRT05
7250,Portugal,PRT,2006,0.6162310000000001,PRT06
7251,Portugal,PRT,2007,0.613151,PRT07
7252,Portugal,PRT,2008,0.618498,PRT08
7253,Portugal,PRT,2009,0.6257590000000001,PRT09
7254,Portugal,PRT,2010,0.637108,PRT10
7255,Portugal,PRT,2011,0.640886,PRT11
7256,Portugal,PRT,2012,0.669312,PRT12
7257,Portugal,PRT,2013,0.607333,PRT13
7258,Portugal,PRT,2014,0.606337,PRT14
7278,Qatar,QAT,1990,1.30929,QAT90
7279,Qatar,QAT,1991,1.27096,QAT91
7280,Qatar,QAT,1992,1.47448,QAT92
7281,Qatar,QAT,1993,1.5402799999999999,QAT93
7282,Qatar,QAT,1994,1.48616,QAT94
7283,Qatar,QAT,1995,1.50115,QAT95
7284,Qatar,QAT,1996,1.41612,QAT96
7285,Qatar,QAT,1997,1.3544200000000002,QAT97
7286,Qatar,QAT,1998,1.30799,QAT98
7287,Qatar,QAT,1999,1.26365,QAT99
7288,Qatar,QAT,2000,1.19671,QAT00
7289,Qatar,QAT,2001,1.21846,QAT01
7290,Qatar,QAT,2002,1.29322,QAT02
7291,Qatar,QAT,2003,1.4187,QAT03
7292,Qatar,QAT,2004,1.36575,QAT04
7293,Qatar,QAT,2005,1.17431,QAT05
7294,Qatar,QAT,2006,1.0023600000000001,QAT06
7295,Qatar,QAT,2007,0.8864690000000001,QAT07
7296,Qatar,QAT,2008,1.11737,QAT08
7297,Qatar,QAT,2009,1.25279,QAT09
7298,Qatar,QAT,2010,1.35707,QAT10
7299,Qatar,QAT,2011,1.2849,QAT11
7300,Qatar,QAT,2012,1.23365,QAT12
7301,Qatar,QAT,2013,1.04601,QAT13
7302,Qatar,QAT,2014,1.04096,QAT14
7366,Romania,ROU,1990,-0.352186,ROU90
7367,Romania,ROU,1991,-0.033389,ROU91
7368,Romania,ROU,1992,0.215592,ROU92
7369,Romania,ROU,1993,0.265901,ROU93
7370,Romania,ROU,1994,0.23326,ROU94
7371,Romania,ROU,1995,0.22206399999999998,ROU95
7372,Romania,ROU,1996,0.265908,ROU96
7373,Romania,ROU,1997,0.123027,ROU97
7374,Romania,ROU,1998,0.069123,ROU98
7375,Romania,ROU,1999,-0.120939,ROU99
7376,Romania,ROU,2000,-0.087211,ROU00
7377,Romania,ROU,2001,-0.008897,ROU01
7378,Romania,ROU,2002,0.032444,ROU02
7379,Romania,ROU,2003,0.082186,ROU03
7380,Romania,ROU,2004,-0.064226,ROU04
7381,Romania,ROU,2005,-0.117748,ROU05
7382,Romania,ROU,2006,-0.183473,ROU06
7383,Romania,ROU,2007,-0.21555900000000003,ROU07
7384,Romania,ROU,2008,-0.24341999999999997,ROU08
7385,Romania,ROU,2009,-0.100883,ROU09
7386,Romania,ROU,2010,0.106376,ROU10
7387,Romania,ROU,2011,0.280006,ROU11
7388,Romania,ROU,2012,0.375834,ROU12
7389,Romania,ROU,2013,0.45779,ROU13
7390,Romania,ROU,2014,0.461434,ROU14
7432,Russia,RUS,1990,-0.522094,RUS90
7433,Russia,RUS,1991,-0.8104210000000001,RUS91
7434,Russia,RUS,1992,-0.7258899999999999,RUS92
7435,Russia,RUS,1993,-0.800851,RUS93
7436,Russia,RUS,1994,-1.25167,RUS94
7437,Russia,RUS,1995,-1.61927,RUS95
7438,Russia,RUS,1996,-1.55053,RUS96
7439,Russia,RUS,1997,-1.48197,RUS97
7440,Russia,RUS,1998,-1.62329,RUS98
7441,Russia,RUS,1999,-1.66419,RUS99
7442,Russia,RUS,2000,-1.7197099999999998,RUS00
7443,Russia,RUS,2001,-1.6915,RUS01
7444,Russia,RUS,2002,-1.59029,RUS02
7445,Russia,RUS,2003,-1.5831899999999999,RUS03
7446,Russia,RUS,2004,-1.56723,RUS04
7447,Russia,RUS,2005,-1.50725,RUS05
7448,Russia,RUS,2006,-1.47356,RUS06
7449,Russia,RUS,2007,-1.48179,RUS07
7450,Russia,RUS,2008,-1.42279,RUS08
7451,Russia,RUS,2009,-1.45005,RUS09
7452,Russia,RUS,2010,-1.37863,RUS10
7453,Russia,RUS,2011,-1.36868,RUS11
7454,Russia,RUS,2012,-1.24634,RUS12
7455,Russia,RUS,2013,-1.1376899999999999,RUS13
7456,Russia,RUS,2014,-1.0628600000000001,RUS14
7485,Rwanda,RWA,1990,-1.03237,RWA90
7486,Rwanda,RWA,1991,-1.53397,RWA91
7487,Rwanda,RWA,1992,-1.6536799999999998,RWA92
7488,Rwanda,RWA,1993,-1.84732,RWA93
7489,Rwanda,RWA,1994,-2.20111,RWA94
7490,Rwanda,RWA,1995,-2.13923,RWA95
7491,Rwanda,RWA,1996,-2.06447,RWA96
7492,Rwanda,RWA,1997,-2.04601,RWA97
7493,Rwanda,RWA,1998,-1.8643599999999998,RWA98
7494,Rwanda,RWA,1999,-1.6134700000000002,RWA99
7495,Rwanda,RWA,2000,-1.40119,RWA00
7496,Rwanda,RWA,2001,-1.2862200000000001,RWA01
7497,Rwanda,RWA,2002,-1.1517700000000002,RWA02
7498,Rwanda,RWA,2003,-1.03186,RWA03
7499,Rwanda,RWA,2004,-0.864974,RWA04
7500,Rwanda,RWA,2005,-0.557558,RWA05
7501,Rwanda,RWA,2006,-0.41954300000000005,RWA06
7502,Rwanda,RWA,2007,-0.356241,RWA07
7503,Rwanda,RWA,2008,-0.26653899999999997,RWA08
7504,Rwanda,RWA,2009,-0.431846,RWA09
7505,Rwanda,RWA,2010,-0.443809,RWA10
7506,Rwanda,RWA,2011,-0.502175,RWA11
7507,Rwanda,RWA,2012,-0.386567,RWA12
7508,Rwanda,RWA,2013,-0.35655,RWA13
7509,Rwanda,RWA,2014,-0.340316,RWA14
7517,Saint Kitts and Nevis,KNA,1990,1.23274,KNA90
7518,Saint Kitts and Nevis,KNA,1991,1.26938,KNA91
7519,Saint Kitts and Nevis,KNA,1992,1.3159,KNA92
7520,Saint Kitts and Nevis,KNA,1993,1.36446,KNA93
7521,Saint Kitts and Nevis,KNA,1994,1.41876,KNA94
7522,Saint Kitts and Nevis,KNA,1995,1.4704899999999999,KNA95
7523,Saint Kitts and Nevis,KNA,1996,1.51731,KNA96
7524,Saint Kitts and Nevis,KNA,1997,1.56782,KNA97
